search_id,region,product_url,product_title,product_img_src,currency,main_price,old_price,product_condition,qty_sold,product_desc,average_rating,total_of_reviews,root_category,catched_at
12,MX,https://articulo.mercadolibre.com.mx/MLM-793960412-a-de-coco-alimento-liquido-de-coco-1-litro-ds-_JM,"A De Coco, Alimento Liquido De Coco, 1 Litro Ds",http://mlm-s1-p.mlstatic.com/910355-MLM42658082081_072020-I.jpg,MXN,31.9,33.6,new,0,"{"Condicion del item": "Nuevo", "Marca": "A de Coco", "Canal exclusivo": "Mercado Libre", "Codigo universal de producto": "7503008669055"}",0,0,Bebidas,"04/08/2020 13:14:20"
13,MX,https://articulo.mercadolibre.com.mx/MLM-677079316-termometro-digital-cocina-todo-tipo-de-alimentos-y-bebidas-_JM,"Termómetro Digital Cocina Todo Tipo De Alimentos Y Bebidas",http://mlm-s1-p.mlstatic.com/883179-MLM31986205941_082019-I.jpg,MXN,299,None,new,50,"{"Marca": "Teco", "Codigo universal de producto": "None", "Altura": "25 cm", "Es digital": "Si"}",0,0,Cocina,"04/08/2020 13:14:22"
14,MX,https://articulo.mercadolibre.com.mx/MLM-687848189-loncheras-termicas-lonchera-para-alimentos-bebidas-_JM,"Loncheras Termicas Lonchera Para Alimentos Bebidas  ",http://mlm-s2-p.mlstatic.com/635907-MLM31464605811_072019-I.jpg,MXN,357.19,379.99,new,500,"{"Marca": "Bazzeff", "Material del exterior": "Poliester", "Altura": "19 cm", "Material del interior": "Poliester"}",4.9,91,"Equipaje y Bolsas","04/08/2020 13:14:24"
15,MX,https://articulo.mercadolibre.com.mx/MLM-771648449-concentrado-de-huapilla-1lt-_JM,"Concentrado De Huapilla 1lt",http://mlm-s2-p.mlstatic.com/991983-MLM33062460532_122019-I.jpg,MXN,80,None,new,5,"{"Marca": "Tampico", "Codigo universal de producto": "7503009742023", "Condicion del item": "Nuevo", "Fabricante": "Alimentos y bebidas naturales del golfo"}",0,0,Bebidas,"04/08/2020 13:14:26"
16,MX,https://articulo.mercadolibre.com.mx/MLM-793960412-a-de-coco-alimento-liquido-de-coco-1-litro-ds-_JM,"A De Coco, Alimento Liquido De Coco, 1 Litro Ds",http://mlm-s1-p.mlstatic.com/910355-MLM42658082081_072020-I.jpg,MXN,31.9,33.6,new,0,"{"Condicion del item": "Nuevo", "Marca": "A de Coco", "Canal exclusivo": "Mercado Libre", "Codigo universal de producto": "7503008669055"}",0,0,Bebidas,"04/08/2020 13:14:29"
17,MX,https://articulo.mercadolibre.com.mx/MLM-753331290-cal-c-tose-chocolate-en-polvo-fortificado-lata-de-175-kg-_JM,"Cal-c-tose Chocolate En Polvo Fortificado, Lata De 1.75 Kg",http://mlm-s1-p.mlstatic.com/885973-MLM41704170989_052020-I.jpg,MXN,174,None,new,250,"{"Marca": "Choco Milk", "Alimentos y bebidas": "Para humanos", "Codigo universal de producto": "7503013040160", "Condicion del item": "Nuevo"}",4.9,8,"Comida para Bebés","04/08/2020 13:14:31"
18,MX,https://articulo.mercadolibre.com.mx/MLM-799360096-alimento-de-coco-liquido-1l-calahua-_JM,"Alimento De Coco Líquido 1l Calahua",http://mlm-s1-p.mlstatic.com/749636-MLM42927845731_072020-I.jpg,MXN,70,None,new,0,"There is not enough information about this product",0,0,Bebidas,"04/08/2020 13:14:33"
19,MX,https://articulo.mercadolibre.com.mx/MLM-773006829-carnation-alimento-en-polvo-deslactosado-clavel-460g-_JM,"Carnation Alimento En Polvo Deslactosado Clavel 460g",http://mlm-s2-p.mlstatic.com/675852-MLM41598253073_042020-I.jpg,MXN,106,None,new,4,"There is not enough information about this product",0,0,Bebidas,"04/08/2020 13:14:35"
20,MX,https://articulo.mercadolibre.com.mx/MLM-784788349-jgo-de-licuadora-oster-16-velocidades-y-procesador-incluido-_JM,"Jgo De Licuadora Oster 16 Velocidades Y Procesador Incluido",http://mlm-s2-p.mlstatic.com/21592-MLM20213844531_122014-I.jpg,MXN,1449,None,used,25,"{"Accesorios incluidos": "Procesador de alimentos", "Cantidad de jarras": "1", "Programas de la licuadora": "Licuar,Picar,Moler,Amasar", "Marca": "Oster"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:14:38"
21,MX,https://articulo.mercadolibre.com.mx/MLM-753331290-cal-c-tose-chocolate-en-polvo-fortificado-lata-de-175-kg-_JM,"Cal-c-tose Chocolate En Polvo Fortificado, Lata De 1.75 Kg",http://mlm-s1-p.mlstatic.com/885973-MLM41704170989_052020-I.jpg,MXN,174,None,new,250,"{"Marca": "Choco Milk", "Alimentos y bebidas": "Para humanos", "Codigo universal de producto": "7503013040160", "Condicion del item": "Nuevo"}",4.9,8,"Comida para Bebés","04/08/2020 13:14:41"
