product_id,rank,region,currency,price,price_max,name,image_url,link,stars,reviews,category,catched_at
MLM706432426,22,MX,MXN,698.0,,Corral Perro Mascotas 70cm Alto 6 Paneles Black E-coated,http://mlm-s1-p.mlstatic.com/654475-MLM27546659098_062018-I.jpg,https://articulo.mercadolibre.com.mx/MLM-706432426-corral-perro-mascotas-70cm-alto-6-paneles-black-e-coated-_JM,0,0,animales y mascotas,2020-07-09 17:41:13
MLM569083842,22,MX,MXN,75.0,,Fipronil Pipeta Contra Pulgas Animales Entre 20 Y 30 Kg,http://mlm-s1-p.mlstatic.com/975115-MLM25166426333_112016-I.jpg,https://articulo.mercadolibre.com.mx/MLM-569083842-fipronil-pipeta-contra-pulgas-animales-entre-20-y-30-kg-_JM,9,9,animales y mascotas,2020-07-09 19:41:47
MLM591861727,22,MX,MXN,405.0,,Cobija Perro Gato Mascota Azul Animal Planet 160x150cm,http://mlm-s2-p.mlstatic.com/766001-MLM31231444354_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-591861727-cobija-perro-gato-mascota-azul-animal-planet-160x150cm-_JM,0,0,animales y mascotas,2020-07-09 21:56:31
MLM591861083,22,MX,MXN,405.0,,Cobija Perro Gato Mascota Café Animal Planet 160x150cm,http://mlm-s2-p.mlstatic.com/813815-MLM31222238160_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-591861083-cobija-perro-gato-mascota-cafe-animal-planet-160x150cm-_JM,0,0,animales y mascotas,2020-07-09 23:51:18
MLM591861727,22,MX,MXN,405.0,,Cobija Perro Gato Mascota Azul Animal Planet 160x150cm,http://mlm-s2-p.mlstatic.com/766001-MLM31231444354_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-591861727-cobija-perro-gato-mascota-azul-animal-planet-160x150cm-_JM,0,0,animales y mascotas,2020-08-09 01:45:41
MLM582415764,22,MX,MXN,219.0,,Paquete De 7 Agujas Diferentes Medidas Para Felting,http://mlm-s1-p.mlstatic.com/706303-MLM32167406823_092019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-582415764-paquete-de-7-agujas-diferentes-medidas-para-felting-_JM,2,2,arte papeleria y merceria,2020-07-09 15:41:26
MLM582415764,22,MX,MXN,219.0,,Paquete De 7 Agujas Diferentes Medidas Para Felting,http://mlm-s1-p.mlstatic.com/706303-MLM32167406823_092019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-582415764-paquete-de-7-agujas-diferentes-medidas-para-felting-_JM,2,2,arte papeleria y merceria,2020-07-09 17:40:06
MLM793676294,22,MX,MXN,299.0,,Madeja De Chenille Xxl 25m,http://mlm-s1-p.mlstatic.com/638374-MLM42665323340_072020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-793676294-madeja-de-chenille-xxl-25m-_JM,0,0,arte papeleria y merceria,2020-07-09 19:40:37
MLM582415764,22,MX,MXN,219.0,,Paquete De 7 Agujas Diferentes Medidas Para Felting,http://mlm-s1-p.mlstatic.com/706303-MLM32167406823_092019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-582415764-paquete-de-7-agujas-diferentes-medidas-para-felting-_JM,2,2,arte papeleria y merceria,2020-07-09 21:55:18
MLM793676294,22,MX,MXN,299.0,,Madeja De Chenille Xxl 25m,http://mlm-s1-p.mlstatic.com/638374-MLM42665323340_072020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-793676294-madeja-de-chenille-xxl-25m-_JM,0,0,arte papeleria y merceria,2020-07-09 23:50:11
MLM582415764,22,MX,MXN,219.0,,Paquete De 7 Agujas Diferentes Medidas Para Felting,http://mlm-s1-p.mlstatic.com/706303-MLM32167406823_092019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-582415764-paquete-de-7-agujas-diferentes-medidas-para-felting-_JM,2,2,arte papeleria y merceria,2020-08-09 01:44:41
MLM747514131,22,MX,MXN,166.0,,Hd 1080p Vga A Hdmi Convertidor De Vídeo,http://mlm-s2-p.mlstatic.com/851268-MLM42512058637_072020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-747514131-hd-1080p-vga-a-hdmi-convertidor-de-video-_JM,73,73,audio y video,2020-07-09 15:31:06
MLM649180591,22,MX,MXN,13045.0,,Receptor Audio/video 80w Rxv485 5.1 Canales Yamaha,http://mlm-s2-p.mlstatic.com/673949-MLM31234713905_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-649180591-receptor-audiovideo-80w-rxv485-51-canales-yamaha-_JM,0,0,audio y video,2020-07-09 17:29:15
MLM550430564,22,MX,MXN,39.0,,Cable Hdmi 1.5 Metros Fullhd 1080p Ps3 Xbox 360 Laptop Ps4 ,http://mlm-s1-p.mlstatic.com/831782-MLM31215090245_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-550430564-cable-hdmi-15-metros-fullhd-1080p-ps3-xbox-360-laptop-ps4-_JM,184,184,audio y video,2020-07-09 19:28:40
MLM649180591,22,MX,MXN,13045.0,,Receptor Audio/video 80w Rxv485 5.1 Canales Yamaha,http://mlm-s2-p.mlstatic.com/673949-MLM31234713905_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-649180591-receptor-audiovideo-80w-rxv485-51-canales-yamaha-_JM,0,0,audio y video,2020-07-09 21:43:49
MLM649180591,22,MX,MXN,13045.0,,Receptor Audio/video 80w Rxv485 5.1 Canales Yamaha,http://mlm-s2-p.mlstatic.com/673949-MLM31234713905_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-649180591-receptor-audiovideo-80w-rxv485-51-canales-yamaha-_JM,0,0,audio y video,2020-07-09 23:40:19
MLM747514131,22,MX,MXN,166.0,,Hd 1080p Vga A Hdmi Convertidor De Vídeo,http://mlm-s2-p.mlstatic.com/851268-MLM42512058637_072020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-747514131-hd-1080p-vga-a-hdmi-convertidor-de-video-_JM,73,73,audio y video,2020-08-09 01:34:14
MLM745281385,22,MX,MXN,339.0,399,Set De 3 Piezas Carters Girls 16627311,http://mlm-s2-p.mlstatic.com/640286-MLM41699951393_052020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-745281385-set-de-3-piezas-carters-girls-16627311-_JM,8,8,bebe,2020-07-09 15:27:18
MLM664065384,22,MX,MXN,969.0,,"Pampers Swaddlers Etapa 5, 88 Pañales Unisex",http://mlm-s1-p.mlstatic.com/870575-MLM32844154255_112019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-664065384-pampers-swaddlers-etapa-5-88-panales-unisex-_JM,1,1,bebe,2020-07-09 17:25:32
MLM745281369,22,MX,MXN,339.0,399,Set De 3 Piezas Carters Multicolor 16627310 Girls,http://mlm-s2-p.mlstatic.com/767858-MLM41698811833_052020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-745281369-set-de-3-piezas-carters-multicolor-16627310-girls-_JM,15,15,bebe,2020-07-09 19:24:49
MLM745281409,22,MX,MXN,322.0,379,Set 2 Pzas Pañalero Y Pantalón Carters Azul Niño 15961010,http://mlm-s2-p.mlstatic.com/785751-MLM41697109364_052020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-745281409-set-2-pzas-panalero-y-pantalon-carters-azul-nino-15961010-_JM,16,16,bebe,2020-07-09 21:40:03
MLM745281369,22,MX,MXN,339.0,399,Set De 3 Piezas Carters Multicolor 16627310 Girls,http://mlm-s2-p.mlstatic.com/767858-MLM41698811833_052020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-745281369-set-de-3-piezas-carters-multicolor-16627310-girls-_JM,15,15,bebe,2020-07-09 23:37:02
MLM745281369,22,MX,MXN,339.0,399,Set De 3 Piezas Carters Multicolor 16627310 Girls,http://mlm-s2-p.mlstatic.com/767858-MLM41698811833_052020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-745281369-set-de-3-piezas-carters-multicolor-16627310-girls-_JM,15,15,bebe,2020-08-09 01:30:59
MLM759265433,22,MX,MXN,800.36,,Plancha De Cabello Ga.ma Italy Elegance Led Titan Keratin Plateada 110v/220v,http://mlm-s2-p.mlstatic.com/871272-MLA40145945455_122019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-gama-italy-elegance-led-titan-keratin-plateada-110v220v/p/MLM14180092,0,0,belleza y cuidado personal,2020-07-09 15:45:49
MLM813542719,22,MX,MXN,1195.0,,Plancha De Cabello Ga.ma Italy Bloom Elegance Led Violeta 110v/220v,http://mlm-s2-p.mlstatic.com/804803-MLA32554236799_102019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-gama-italy-bloom-elegance-led-violeta-110v220v/p/MLM8805559,0,0,belleza y cuidado personal,2020-07-09 17:44:42
MLM759265433,22,MX,MXN,800.36,,Plancha De Cabello Ga.ma Italy Elegance Led Titan Keratin Plateada 110v/220v,http://mlm-s2-p.mlstatic.com/871272-MLA40145945455_122019-I.jpg,https://www.mercadolibre.com.mx/plancha-de-cabello-gama-italy-elegance-led-titan-keratin-plateada-110v220v/p/MLM14180092,0,0,belleza y cuidado personal,2020-07-09 19:45:14
